Código Planta,DESCRIPCIÓN BIMBO,Línea de producción,Siglas Línea,Estatus línea,Activo/inactivo,Ubicación física en línea,Centro de Costo,Ubicación física en Planta,BIM,Descripción del activo,Marca,Modelo,Serie,"voltaje, capacidad o dimensiones",Comentarios equipo,Familia Equipo,Grafica análisis,grafica,,ABASTEX
POR CODIFICAR,TRANSPORTADOR DE MASA # 2:1 BANDA SANITARIA MAQUINDAL TM2-02 92-084,Planta 5,PL-5,equipo en linea,ACTIVO,Empaque,1850,Registro equipo,Alta,TRANSPORTADOR DE MASA # 2:1 BANDA SANITARIA MAQUINDAL TM2-02 92-084,generico,,,,,TRANSPORTADORES,Registro equipo,Capturado,,
POR CODIFICAR,TRANSPORTADOR DE MASA # 2:2 BANDA SANITARIA MAQUINDAL,Planta 5,PL-5,equipo en linea,ACTIVO,Empaque,1850,Registro equipo,Alta,TRANSPORTADOR DE MASA # 2:2 BANDA SANITARIA MAQUINDAL,generico,,,,,TRANSPORTADORES,Registro equipo,Capturado,,
POR CODIFICAR,TRANSPORTADOR DE MASA # 3:1 BANDA SANITARIA MAQUINDAL TM3-4 92-554,Planta 5,PL-5,equipo en linea,ACTIVO,Empaque,1850,Registro equipo,Alta,TRANSPORTADOR DE MASA # 3:1 BANDA SANITARIA MAQUINDAL TM3-4 92-554,generico,,,,,TRANSPORTADORES,Registro equipo,Capturado,,
POR CODIFICAR,TRANSPORTADOR DE MASA # 3:2 BANDA SANITARIA MAQUINDAL TM3-5 92-555,Planta 5,PL-5,equipo en linea,ACTIVO,Empaque,1850,Registro equipo,Alta,TRANSPORTADOR DE MASA # 3:2 BANDA SANITARIA MAQUINDAL TM3-5 92-555,generico,,,,,TRANSPORTADORES,Registro equipo,Capturado,,
POR CODIFICAR,TRANSPORTADOR DE MULTIEMPAQUE # 12 MAQUINDAL SAMS CLUB,Planta 5,PL-5,equipo en linea,ACTIVO,Empaque,,Registro equipo,Alta,TRANSPORTADOR DE MULTIEMPAQUE # 12 MAQUINDAL SAMS CLUB,generico,,,,,TRANSPORTADORES,Registro equipo,Capturado,,
POR CODIFICAR,"TRANSPORTADOR ENLACE # 04 Y # 05 BANDA PLASTICA CAFÉ  UNICHAIN DE 42"" MAQUINDAL",Planta 5,PL-5,equipo en linea,ACTIVO,Empaque,1850,Registro equipo,Alta,"TRANSPORTADOR ENLACE # 04 Y # 05 BANDA PLASTICA CAFÉ  UNICHAIN DE 42"" MAQUINDAL",generico,,,,,TRANSPORTADORES,Registro equipo,Capturado,,
POR CODIFICAR,"TRANSPORTADOR ENLACE # 06 Y # 07 BANDA PLASTICA CAFÉ UNICHAIN DE 33"" MAQUINDAL",Planta 5,PL-5,equipo en linea,ACTIVO,Empaque,1850,Registro equipo,Alta,"TRANSPORTADOR ENLACE # 06 Y # 07 BANDA PLASTICA CAFÉ UNICHAIN DE 33"" MAQUINDAL",generico,,,,,TRANSPORTADORES,Registro equipo,Capturado,,
POR CODIFICAR,"TRANSPORTADOR ENLACE # 08 Y # 09 BANDA PLASTICA AZUL  UNICHAIN DE 33"" LAWRENCE OTC3414-02 TC318",Planta 5,PL-5,equipo en linea,ACTIVO,Empaque,1850,Registro equipo,Alta,"TRANSPORTADOR ENLACE # 08 Y # 09 BANDA PLASTICA AZUL  UNICHAIN DE 33"" LAWRENCE OTC3414-02 TC318",generico,,,,,TRANSPORTADORES,Registro equipo,Capturado,,
POR CODIFICAR,"TRANSPORTADOR ENLACE # 10 Y # 11 BANDA PLASTICA AZUL  UNICHAIN DE 33"" LAWRENCE OTC3414-01 TC317",Planta 5,PL-5,equipo en linea,ACTIVO,Empaque,1850,Registro equipo,Alta,"TRANSPORTADOR ENLACE # 10 Y # 11 BANDA PLASTICA AZUL  UNICHAIN DE 33"" LAWRENCE OTC3414-01 TC317",generico,,,,,TABLEROS ELECTRICOS,Registro equipo,Capturado,,
POR CODIFICAR,TUBERIA CARGA DE MANTECA A MEZCLADORAS,Planta 5,PL-5,equipo en linea,ACTIVO,Empaque,1540,Registro equipo,Alta,TUBERIA CARGA DE MANTECA A MEZCLADORAS,,,,,,TUBERIAS,Registro equipo,Capturado,,
POR CODIFICAR,TUBERIA DE AGUA CALIENTE,Planta 5,PL-5,equipo en linea,ACTIVO,Empaque,1540,Registro equipo,Alta,TUBERIA DE AGUA CALIENTE,,,,,,TUBERIAS,Registro equipo,Capturado,,
POR CODIFICAR,TUBERIA DE AIRE DE FLUIDIZADO,Planta 5,PL-5,equipo en linea,ACTIVO,Empaque,1540,Registro equipo,Alta,TUBERIA DE AIRE DE FLUIDIZADO,,,,,,TUBERIA DE ALUMINIO,Registro equipo,Capturado,,
POR CODIFICAR,TUBERIA DE AIRE DESHUMIDIFICADOR A LOS SILOS EXTERIORES,Planta 5,PL-5,equipo en linea,ACTIVO,Empaque,1540,Registro equipo,Alta,TUBERIA DE AIRE DESHUMIDIFICADOR A LOS SILOS EXTERIORES,,,,,,TUBERIA DE ALUMINIO,Registro equipo,Capturado,,
POR CODIFICAR,TUBERIA DE LLENADO DE HARINA A SILOS EXTERIORES,Planta 5,PL-5,equipo en linea,ACTIVO,Empaque,1540,Registro equipo,Alta,TUBERIA DE LLENADO DE HARINA A SILOS EXTERIORES,,,,,,TUBERIA DE ALUMINIO,Registro equipo,Capturado,,
POR CODIFICAR,TUBERIA DE LLENADO DE HARINA A TOLVAS PLANTA 5,Planta 5,PL-5,equipo en linea,ACTIVO,Empaque,1540,Registro equipo,Alta,TUBERIA DE LLENADO DE HARINA A TOLVAS PLANTA 5,,,,,,TUBERIA DE ALUMINIO,Registro equipo,Capturado,,
POR CODIFICAR,TUBERIA DE LLENADO DE HARINA A TOLVAS PLANTA 6,Planta 5,PL-5,equipo en linea,ACTIVO,Empaque,1540,Registro equipo,Alta,TUBERIA DE LLENADO DE HARINA A TOLVAS PLANTA 6,,,,,,TUBERIA DE ALUMINIO,Registro equipo,Capturado,,
POR CODIFICAR,TUBERIA DE LLENADO DE HARINA SILOS INTERNOS,Planta 5,PL-5,equipo en linea,ACTIVO,Empaque,1540,Registro equipo,Alta,TUBERIA DE LLENADO DE HARINA SILOS INTERNOS,,,,,,TUBERIA DE ALUMINIO,Registro equipo,Capturado,,
POR CODIFICAR,TUBERIA DE RETORNO DE HARINA A SILOS EXTERIORES,Planta 5,PL-5,equipo en linea,ACTIVO,Empaque,,Registro equipo,Alta,TUBERIA DE RETORNO DE HARINA A SILOS EXTERIORES,,,,,,TUBERIA DE ALUMINIO,Registro equipo,Capturado,,
POR CODIFICAR,TUBERIA DE RETORNO DE HARINA A SILOS INTERNOS,Planta 5,PL-5,equipo en linea,ACTIVO,Empaque,1540,Registro equipo,Alta,TUBERIA DE RETORNO DE HARINA A SILOS INTERNOS,,,,,,TUBERIA DE ALUMINIO,Registro equipo,Capturado,,
POR CODIFICAR,TUBERIA DE VAPOR,Planta 5,PL-5,equipo en linea,ACTIVO,Empaque,1540,Registro equipo,Alta,TUBERIA DE VAPOR,,,,,,TUBERIAS,Registro equipo,Capturado,,
POR CODIFICAR,TUBERIA LLENADO DE MANTECA A TANQUES # 6  Y  # 7,Planta 5,PL-5,equipo en linea,ACTIVO,Empaque,1540,Registro equipo,Alta,TUBERIA LLENADO DE MANTECA A TANQUES # 6  Y  # 7,,,,,,TUBERIAS,Registro equipo,Capturado,,
POR CODIFICAR,VALVULA DIVERTORA # DV 1501 REIMELT ZWV 56-85-110 PS,Planta 5,PL-5,equipo en linea,ACTIVO,Empaque,1540,Registro equipo,Alta,VALVULA DIVERTORA # DV 1501 REIMELT ZWV 56-85-110 PS,reimelt,,1-847-272,,,VALVULAS DIVERTORAS,Registro equipo,Capturado,,
POR CODIFICAR,VALVULA DIVERTORA # DV 1502 REIMELT ZWV 56-85-110 PS,Planta 5,PL-5,equipo en linea,ACTIVO,Empaque,1540,Registro equipo,Alta,VALVULA DIVERTORA # DV 1502 REIMELT ZWV 56-85-110 PS,reimelt,,1-847-272,,,VALVULAS DIVERTORAS,Registro equipo,Capturado,,
POR CODIFICAR,VALVULA DIVERTORA # DV 1503 REIMELT ZWV 56-85-110 PS,Planta 5,PL-5,equipo en linea,ACTIVO,Empaque,1540,Registro equipo,Alta,VALVULA DIVERTORA # DV 1503 REIMELT ZWV 56-85-110 PS,reimelt,,1-847-272,,,VALVULAS DIVERTORAS,Registro equipo,Capturado,,
POR CODIFICAR,VALVULA DIVERTORA # DV 1504 REIMELT ZWV 56-85-110 PS,Planta 5,PL-5,equipo en linea,ACTIVO,Empaque,1540,Registro equipo,Alta,VALVULA DIVERTORA # DV 1504 REIMELT ZWV 56-85-110 PS,reimelt,,1-847-272,,,VALVULAS DIVERTORAS,Registro equipo,Capturado,,
POR CODIFICAR,VALVULA DIVERTORA # DV 1505 LLENADO DE SILOS PLANTA 6  O BARRIDOS REIMELT ZWV 56-85-110 PS,Planta 5,PL-5,equipo en linea,ACTIVO,Empaque,1540,Registro equipo,Alta,VALVULA DIVERTORA # DV 1505 LLENADO DE SILOS PLANTA 6  O BARRIDOS REIMELT ZWV 56-85-110 PS,reimelt,,1-847-272,,,VALVULAS DIVERTORAS,Registro equipo,Capturado,,
,VALVULA DIVERTORA LLENADO DE SILOS INTERNOS # 1  Y   # 2,Planta 5,PL-5,proceso de baja,inactivo,Empaque,1540,Eqpo. c/Código BIM Bajas,Baja,VALVULA DIVERTORA LLENADO DE SILOS INTERNOS # 1  Y   # 2,,,,,,VALVULAS DIVERTORAS,Eqpo. c/Código BIM Bajas,Capturado,,
,VALVULA ROTATORIA  DE SILO INTERNO # 1,Planta 5,PL-5,proceso de baja,inactivo,Empaque,1540,Eqpo. c/Código BIM Bajas,Baja,VALVULA ROTATORIA  DE SILO INTERNO # 1,,,,,,VALVULAS ROTATORIAS,Eqpo. c/Código BIM Bajas,Capturado,,
,VALVULA ROTATORIA  DE SILO INTERNO # 2,Planta 5,PL-5,proceso de baja,inactivo,Empaque,1540,Eqpo. c/Código BIM Bajas,Baja,VALVULA ROTATORIA  DE SILO INTERNO # 2,,,,,,VALVULAS ROTATORIAS,Eqpo. c/Código BIM Bajas,Capturado,,
POR CODIFICAR,VALVULA ROTATORIA # RV 1101 REIMELT,Planta 5,PL-5,equipo en linea,ACTIVO,Empaque,1540,Registro equipo,Alta,VALVULA ROTATORIA # RV 1101 REIMELT,reimelt,132,1-845-557,220v,,VALVULAS ROTATORIAS,Registro equipo,Capturado,,
POR CODIFICAR,VALVULA ROTATORIA # RV 1102 REIMELT,Planta 5,PL-5,equipo en linea,ACTIVO,Empaque,1540,Registro equipo,Alta,VALVULA ROTATORIA # RV 1102 REIMELT,reimelt,132,1-845-557,220v,,VALVULAS ROTATORIAS,Registro equipo,Capturado,,
POR CODIFICAR,VALVULA ROTATORIA # RV 1103 REIMELT,Planta 5,PL-5,equipo en linea,ACTIVO,Empaque,1540,Registro equipo,Alta,VALVULA ROTATORIA # RV 1103 REIMELT,reimelt,132,1-845-557,220v,,VALVULAS ROTATORIAS,Registro equipo,Capturado,,
POR CODIFICAR,VALVULA ROTATORIA # RV 1104 REIMELT,Planta 5,PL-5,equipo en linea,ACTIVO,Empaque,1540,Registro equipo,Alta,VALVULA ROTATORIA # RV 1104 REIMELT,reimelt,132,1-845-557,220v,,VALVULAS ROTATORIAS,Registro equipo,Capturado,,
POR CODIFICAR,RUTINA DE ANALISIS DE GASES Y CARBURACION DE CALDERAS,servicios generales,SG,equipo en linea,ACTIVO,CTO DE MAQ 2 P 117,0252,Registro equipo,Alta,RUTINA DE ANALISIS DE GASES Y CARBURACION DE CALDERAS,,,,,,RUTINAS,Registro equipo,Capturado,,
POR CODIFICAR,SEGURIDADES DE COMBUSTION MENSUAL CALDERA 1 100 CLEAVER BROOCKS CB100,servicios generales,SG,equipo en linea,ACTIVO,CTO DE MAQ 2 P 117,0252,Registro equipo,Alta,SEGURIDADES DE COMBUSTION MENSUAL CALDERA 1 100 CLEAVER BROOCKS CB100,,,,,,CALDERAS,Registro equipo,Capturado,,
POR CODIFICAR,SEGURIDADES DE COMBUSTION MENSUAL CALDERA2 100 CLEAVER BROOCKS CB100,servicios generales,SG,equipo en linea,ACTIVO,CTO DE MAQ 2 P 117,0252,Registro equipo,Alta,SEGURIDADES DE COMBUSTION MENSUAL CALDERA2 100 CLEAVER BROOCKS CB100,,,,,,CALDERAS,Registro equipo,Capturado,,
,AGITADOR # AG-51 DE TANQUE TPP-52 MOT: 0.5 H.P. (230 V) (4 AMPS.) (1725 RPM) LEESON C4C17FC32B CAT.102862.00,servicios generales,SG,proceso de baja,inactivo,PLANTA DE TRATAMIENTO P117,0252,Eqpo. c/Código BIM Bajas,Baja,AGITADOR # AG-51 DE TANQUE TPP-52 MOT: 0.5 H.P. (230 V) (4 AMPS.) (1725 RPM) LEESON C4C17FC32B CAT.102862.00,,,,,,AGITADORES,Eqpo. c/Código BIM Bajas,Capturado,,
,AGITADOR # AG-54 PARA NUTRIENTES MOT: 0.5 H.P. (230 V) (4 AMPS.) (1725 RPM) LEESON CAT.102862.00 C4C17FC32B,servicios generales,SG,proceso de baja,inactivo,PLANTA DE TRATAMIENTO P117,0252,Eqpo. c/Código BIM Bajas,Baja,AGITADOR # AG-54 PARA NUTRIENTES MOT: 0.5 H.P. (230 V) (4 AMPS.) (1725 RPM) LEESON CAT.102862.00 C4C17FC32B,,,,,,AGITADORES,Eqpo. c/Código BIM Bajas,Capturado,,
,BOMBA # BC-24 DE AGUA RESIDUAL EN TANQUE TTA-03 JACUZZI 3 X 2,servicios generales,SG,proceso de baja,inactivo,PLANTA DE TRATAMIENTO P117,0252,Eqpo. c/Código BIM Bajas,Baja,BOMBA # BC-24 DE AGUA RESIDUAL EN TANQUE TTA-03 JACUZZI 3 X 2,,,,,,BOMBAS,Eqpo. c/Código BIM Bajas,Capturado,,
,BOMBA # BC-27 DE PRESURIZACION DEL GEM,servicios generales,SG,proceso de baja,inactivo,PLANTA DE TRATAMIENTO P117,0252,Eqpo. c/Código BIM Bajas,Baja,BOMBA # BC-27 DE PRESURIZACION DEL GEM,,,,,,BOMBAS,Eqpo. c/Código BIM Bajas,Capturado,,
,"BOMBA # BC-28 DE TANQUE TAR-06 DIAM. IMP. 6 1/8"" (SIZE 35TIH5A4) GOULDS 35T CAT. E0508207",servicios generales,SG,proceso de baja,inactivo,PLANTA DE TRATAMIENTO P117,0252,Eqpo. c/Código BIM Bajas,Baja,"BOMBA # BC-28 DE TANQUE TAR-06 DIAM. IMP. 6 1/8"" (SIZE 35TIH5A4) GOULDS 35T CAT. E0508207",,,,,,BOMBAS,Eqpo. c/Código BIM Bajas,Capturado,,
,BOMBA # BC-48 DE TANQUE TD-1OA JACUZZI 3 DM1 G10T,servicios generales,SG,proceso de baja,inactivo,PLANTA DE TRATAMIENTO P117,0252,Eqpo. c/Código BIM Bajas,Baja,BOMBA # BC-48 DE TANQUE TD-1OA JACUZZI 3 DM1 G10T,,,,,,BOMBAS,Eqpo. c/Código BIM Bajas,Capturado,,
,BOMBA # BCP-32 DE TRANSFERENCIA DE LODOS RANGE MD (PRESSURE 12) SEEPEX SIZE 12 812988.2,servicios generales,SG,proceso de baja,inactivo,PLANTA DE TRATAMIENTO P}7,0252,Eqpo. c/Código BIM Bajas,Baja,BOMBA # BCP-32 DE TRANSFERENCIA DE LODOS RANGE MD (PRESSURE 12) SEEPEX SIZE 12 812988.2,,,,,,BOMBAS,Eqpo. c/Código BIM Bajas,Capturado,,
,BOMBA # BD-40A DE DOSIFICACION DE SOSA MAX. 7.0 GPH (30 PSI) (120 VCA) (1.5 AMPS.) MILTON ROY LMI B941-418SI 11063200154-1,servicios generales,SG,proceso de baja,inactivo,PLANTA DE TRATAMIENTO P117,0252,Eqpo. c/Código BIM Bajas,Baja,BOMBA # BD-40A DE DOSIFICACION DE SOSA MAX. 7.0 GPH (30 PSI) (120 VCA) (1.5 AMPS.) MILTON ROY LMI B941-418SI 11063200154-1,,,,,,BOMBAS,Eqpo. c/Código BIM Bajas,Capturado,,
,BOMBA # BD-40B DE DOSIFICACION DE SOSA (MAX. 2.5 GPH) (150 PSI) (120 VCA) (3.5 AMPS.) MILTON ROY LMI C711-368SI 20021113697,servicios generales,SG,proceso de baja,inactivo,PLANTA DE TRATAMIENTO P117,0252,Eqpo. c/Código BIM Bajas,Baja,BOMBA # BD-40B DE DOSIFICACION DE SOSA (MAX. 2.5 GPH) (150 PSI) (120 VCA) (3.5 AMPS.) MILTON ROY LMI C711-368SI 20021113697,,,,,,BOMBAS,Eqpo. c/Código BIM Bajas,Capturado,,
,BOMBA # BD-41A DE DOSIFICACION DE POLIMERO CATIONICO RANGE MD (PRESS. 12) SEEPEX SIZE 12 812987.2,servicios generales,SG,proceso de baja,inactivo,PLANTA DE TRATAMIENTO P117,0252,Eqpo. c/Código BIM Bajas,Baja,BOMBA # BD-41A DE DOSIFICACION DE POLIMERO CATIONICO RANGE MD (PRESS. 12) SEEPEX SIZE 12 812987.2,,,,,,BOMBAS,Eqpo. c/Código BIM Bajas,Capturado,,
,BOMBA # BD-41B DE DOSIFICACION DE POLIMERO CATIONICO RANGE MD (PRESS. 12) SEEPEX SIZE 006 812984.2,servicios generales,SG,proceso de baja,inactivo,PLANTA DE TRATAMIENTO P117,0252,Eqpo. c/Código BIM Bajas,Baja,BOMBA # BD-41B DE DOSIFICACION DE POLIMERO CATIONICO RANGE MD (PRESS. 12) SEEPEX SIZE 006 812984.2,,,,,,BOMBAS,Eqpo. c/Código BIM Bajas,Capturado,,
,BOMBA # BD-41C DE DOSIFICACION DE POLIMERO CATIONICO RANGE MD (PRESS. 12) SEEPEX SIZE 006 812985.2,servicios generales,SG,proceso de baja,inactivo,PLANTA DE TRATAMIENTO P117,0252,Eqpo. c/Código BIM Bajas,Baja,BOMBA # BD-41C DE DOSIFICACION DE POLIMERO CATIONICO RANGE MD (PRESS. 12) SEEPEX SIZE 006 812985.2,,,,,,BOMBAS,Eqpo. c/Código BIM Bajas,Capturado,,
,BOMBA # BD-41D DE DOSIFICACION DE POLIMERO CATIONICO RANGE MD (PRESS. 12) SEEPEX SIZE 12 812986.2,servicios generales,SG,proceso de baja,inactivo,PLANTA DE TRATAMIENTO P117,0252,Eqpo. c/Código BIM Bajas,Baja,BOMBA # BD-41D DE DOSIFICACION DE POLIMERO CATIONICO RANGE MD (PRESS. 12) SEEPEX SIZE 12 812986.2,,,,,,BOMBAS,Eqpo. c/Código BIM Bajas,Capturado,,
,BOMBA # BD-43A DE DOSIFICACION DE POLIMERO ANIONICO RANGE MD (PRESS. 12) SEEPEX SIZE 12 812989.2,servicios generales,SG,proceso de baja,inactivo,PLANTA DE TRATAMIENTO P117,0252,Eqpo. c/Código BIM Bajas,Baja,BOMBA # BD-43A DE DOSIFICACION DE POLIMERO ANIONICO RANGE MD (PRESS. 12) SEEPEX SIZE 12 812989.2,,,,,,BOMBAS,Eqpo. c/Código BIM Bajas,Capturado,,
,BOMBA # BD-43B DE DOSIFICACION DE POLIMERO ANIONICO RANGE MD (PRESS. 6 LT) SEEPEX SIZE 05 812765,servicios generales,SG,proceso de baja,inactivo,PLANTA DE TRATAMIENTO P117,0252,Eqpo. c/Código BIM Bajas,Baja,BOMBA # BD-43B DE DOSIFICACION DE POLIMERO ANIONICO RANGE MD (PRESS. 6 LT) SEEPEX SIZE 05 812765,,,,,,BOMBAS,Eqpo. c/Código BIM Bajas,Capturado,,
,BOMBA # BD-46 DE DOSIFICACION DE HIPOCLORITO 0.58 GPH (250 PSI) (120 VCA) (1.4 AMPS.) MILTON ROY LMI AA741-352BI 07012298514-7,servicios generales,SG,proceso de baja,inactivo,PLANTA DE TRATAMIENTO P117,0252,Eqpo. c/Código BIM Bajas,Baja,BOMBA # BD-46 DE DOSIFICACION DE HIPOCLORITO 0.58 GPH (250 PSI) (120 VCA) (1.4 AMPS.) MILTON ROY LMI AA741-352BI 07012298514-7,,,,,,BOMBAS,Eqpo. c/Código BIM Bajas,Capturado,,
,BOMBA (NEUMATICA) # BC-31 DE RECIRCULACIÓN DE LODOS YAMADA NDP-20BAC 564156,servicios generales,SG,proceso de baja,inactivo,PLANTA DE TRATAMIENTO P117,0252,Eqpo. c/Código BIM Bajas,Baja,BOMBA (NEUMATICA) # BC-31 DE RECIRCULACIÓN DE LODOS YAMADA NDP-20BAC 564156,,,,,,BOMBAS,Eqpo. c/Código BIM Bajas,Capturado,,
,BOMBA (NEUMÁTICA) DE DOSIFICACION DE SOSA 100 PSI - 7 BAR VERSA MATIC E6PP5B550 1726996,servicios generales,SG,proceso de baja,inactivo,PLANTA DE TRATAMIENTO P117,0252,Eqpo. c/Código BIM Bajas,Baja,BOMBA (NEUMÁTICA) DE DOSIFICACION DE SOSA 100 PSI - 7 BAR VERSA MATIC E6PP5B550 1726996,,,,,,BOMBAS,Eqpo. c/Código BIM Bajas,Capturado,,
,BOMBA DE DOSIFICACION DE ANTIESPUMANTE MAX. 0.58 GPH (250 PSI) (120 VCA) (1.4 AMPS.) MILTON ROY LMI AA741-352BI 07012298514-6,servicios generales,SG,proceso de baja,inactivo,PLANTA DE TRATAMIENTO P117,0252,Eqpo. c/Código BIM Bajas,Baja,BOMBA DE DOSIFICACION DE ANTIESPUMANTE MAX. 0.58 GPH (250 PSI) (120 VCA) (1.4 AMPS.) MILTON ROY LMI AA741-352BI 07012298514-6,,,,,,BOMBAS,Eqpo. c/Código BIM Bajas,Capturado,,
,BOMBA DE DOSIFICACION DE FLOCULANTE 7.0 GPH (30 PSI). (120 V) (1.5 AMPS.) MILTON ROY LMI B141-318SI 11043158431-1,servicios generales,SG,proceso de baja,inactivo,PLANTA DE TRATAMIENTO P117,0252,Eqpo. c/Código BIM Bajas,Baja,BOMBA DE DOSIFICACION DE FLOCULANTE 7.0 GPH (30 PSI). (120 V) (1.5 AMPS.) MILTON ROY LMI B141-318SI 11043158431-1,,,,,,BOMBAS,Eqpo. c/Código BIM Bajas,Capturado,,
,BOMBA DE DOSIFICACION DE NUTRIENTES 1.0 GPH (110 PSI) (120 V) (1.4 AMPS.) MILTON ROY LMI MOD. AA751-398BI,servicios generales,SG,proceso de baja,inactivo,PLANTA DE TRATAMIENTO P117,0252,Eqpo. c/Código BIM Bajas,Baja,BOMBA DE DOSIFICACION DE NUTRIENTES 1.0 GPH (110 PSI) (120 V) (1.4 AMPS.) MILTON ROY LMI MOD. AA751-398BI,,,,,,BOMBAS,Eqpo. c/Código BIM Bajas,Capturado,,
,COMPRESOR # CT-49 TIPO TORNILLO HYDROVANE HVO2,servicios generales,SG,proceso de baja,inactivo,PLANTA DE TRATAMIENTO P117,0252,Eqpo. c/Código BIM Bajas,Baja,COMPRESOR # CT-49 TIPO TORNILLO HYDROVANE HVO2,,,,,,COMPRESORES,Eqpo. c/Código BIM Bajas,Capturado,,
,CRIBA MANUAL # CRM-12,servicios generales,SG,proceso de baja,inactivo,PLANTA DE TRATAMIENTO P117,0252,Eqpo. c/Código BIM Bajas,Baja,CRIBA MANUAL # CRM-12,,,,,,TANQUES,Eqpo. c/Código BIM Bajas,Capturado,,
,EXTRACTOR DE OLORES DE LA CRIBA - TIPO TURBINA 0.5 H.P. (127 V) (9.4 AMPS) SIEMENS TIPO 1RF3 254-2YC34 A 11,servicios generales,SG,proceso de baja,inactivo,PLANTA DE TRATAMIENTO P117,0252,Eqpo. c/Código BIM Bajas,Baja,EXTRACTOR DE OLORES DE LA CRIBA - TIPO TURBINA 0.5 H.P. (127 V) (9.4 AMPS) SIEMENS TIPO 1RF3 254-2YC34 A 11,,,,,,VENTILADORES,Eqpo. c/Código BIM Bajas,Capturado,,
,FILTRO # FIL-47A DE ARENA (SIZE 26 X 65 IN) (CAP. 100) (MAX. PRES. 150) (TEMP. 120) NO. PARTE CH32049 27110001,servicios generales,SG,proceso de baja,inactivo,PLANTA DE TRATAMIENTO P117,0252,Eqpo. c/Código BIM Bajas,Baja,FILTRO # FIL-47A DE ARENA (SIZE 26 X 65 IN) (CAP. 100) (MAX. PRES. 150) (TEMP. 120) NO. PARTE CH32049 27110001,,,,,,TANQUES,Eqpo. c/Código BIM Bajas,Capturado,,
,FILTRO # FIL-47B DE ARENA (SIZE 26 X 65 IN) (CAP. 100) (MAX. PRES. 150) (TEMP. 120) NO. PARTE CH32049 27110001,servicios generales,SG,proceso de baja,inactivo,PLANTA DE TRATAMIENTO P117,0252,Eqpo. c/Código BIM Bajas,Baja,FILTRO # FIL-47B DE ARENA (SIZE 26 X 65 IN) (CAP. 100) (MAX. PRES. 150) (TEMP. 120) NO. PARTE CH32049 27110001,,,,,,TANQUES,Eqpo. c/Código BIM Bajas,Capturado,,
,GEM SYSTEM CWT PATENT. 6.964.740 1408,servicios generales,SG,proceso de baja,inactivo,PLANTA DE TRATAMIENTO P117,0252,Eqpo. c/Código BIM Bajas,Baja,GEM SYSTEM CWT PATENT. 6.964.740 1408,,,,,,TANQUES,Eqpo. c/Código BIM Bajas,Capturado,,
,SOPLADOR # SO-34 DE LÓBULOS 175 CFM (6.5 PSIG) 4005 O.T. 7275 10,servicios generales,SG,proceso de baja,inactivo,PLANTA DE TRATAMIENTO P117,0252,Eqpo. c/Código BIM Bajas,Baja,SOPLADOR # SO-34 DE LÓBULOS 175 CFM (6.5 PSIG) 4005 O.T. 7275 10,,,,,,SOPLADORES,Eqpo. c/Código BIM Bajas,Capturado,,
,TABLERO # TEC-01 DE FUERZA Y CONTROL GENERAL FUERZA 440 VCA -  CONTROL 127 VCA. INDUSTRIAL CONTROL PANEL EQUIPMENT ENCLOSURE TS8684500 0074735,servicios generales,SG,proceso de baja,inactivo,PLANTA DE TRATAMIENTO P117,0252,Eqpo. c/Código BIM Bajas,Baja,TABLERO # TEC-01 DE FUERZA Y CONTROL GENERAL FUERZA 440 VCA -  CONTROL 127 VCA. INDUSTRIAL CONTROL PANEL EQUIPMENT ENCLOSURE TS8684500 0074735,,,,,,TABLEROS ELECTRICOS,Eqpo. c/Código BIM Bajas,Capturado,,
,TABLERO # TFC-02 (1FTA) DE MOTOBOMBAS FUERZA 440 VCA -  CONTROL 127 VCA. SUTELEC,servicios generales,SG,proceso de baja,inactivo,PLANTA DE TRATAMIENTO P117,0252,Eqpo. c/Código BIM Bajas,Baja,TABLERO # TFC-02 (1FTA) DE MOTOBOMBAS FUERZA 440 VCA -  CONTROL 127 VCA. SUTELEC,,,,,,TABLEROS ELECTRICOS,Eqpo. c/Código BIM Bajas,Capturado,,
,TABLERO DE DOSIFICACIÓN DE SOSA 127 VCA MILTON ROY LMI LIQUITRON DP5000-1B-0 SERIE 20040415007,servicios generales,SG,proceso de baja,inactivo,PLANTA DE TRATAMIENTO P117,0252,Eqpo. c/Código BIM Bajas,Baja,TABLERO DE DOSIFICACIÓN DE SOSA 127 VCA MILTON ROY LMI LIQUITRON DP5000-1B-0 SERIE 20040415007,,,,,,TABLEROS ELECTRICOS,Eqpo. c/Código BIM Bajas,Capturado,,
,TANQUE # 1 DE SOSA CAUSTICA AL 50% 300 KG.,servicios generales,SG,proceso de baja,inactivo,PLANTA DE TRATAMIENTO P117,0252,Eqpo. c/Código BIM Bajas,Baja,TANQUE # 1 DE SOSA CAUSTICA AL 50% 300 KG.,,,,,,TANQUES,Eqpo. c/Código BIM Bajas,Capturado,,
,TANQUE # 2 DE SOSA CAUSTICA AL 50% 300 KG,servicios generales,SG,proceso de baja,inactivo,PLANTA DE TRATAMIENTO P117,0252,Eqpo. c/Código BIM Bajas,Baja,TANQUE # 2 DE SOSA CAUSTICA AL 50% 300 KG,,,,,,TANQUES,Eqpo. c/Código BIM Bajas,Capturado,,
